,PPutida_1,PPutida_2,PPutida_4,PPutida_1_rna,PPutida_2_rna,PPutida_4_rna,PPutida_1_te,PPutida_2_te,PPutida_4_te,predicted,locus_tag,name,description,type,length,subsystem
PP_1043,21.05774024517862,16.828035827299896,14.206420922696195,56.69487047489891,26.676744547940334,12.986537682800275,0.3714223186117292,0.630812946349526,1.0939344473247528,,PP_RS05445,,PhoX family phosphatase,CDS,2076.0,
PP_1044,4.007256539194439,3.5108851726021366,5.151183158992895,9.071179275983825,4.446124091323389,2.3611886696000504,0.44175695543839066,0.7896507385958095,2.181605911172455,,PP_RS05450,,lipoprotein UxpA,CDS,1641.0,
PP_1045,0.4976331649980023,0.4600470226168317,0.3795608643468449,0.0,0.0,0.0,inf,inf,inf,,PP_RS05455,,pilus assembly protein PilZ,CDS,426.0,
PP_1046,6.9930555291824525,7.941864390437937,6.994764500106141,52.159280836907,12.22684125113932,11.80594334800025,0.13407116465137855,0.6495434288637632,0.5924782369289405,,PP_RS05460,gspD,type II secretion system secretin GspD,CDS,1737.0,
PP_1047,2.776269236304644,2.179170107132361,2.656926050427914,31.74912746594339,1.1115310228308473,0.0,0.08744395383094193,1.9605121785826995,inf,,PP_RS05465,,GspE/PulE family protein,CDS,1449.0,
PP_1048,1.3357521797314797,0.9927330488047421,1.2471285542824904,4.5355896379919125,5.557655114154236,14.1671320176003,0.2945046369589271,0.17862444293753488,0.08802971220520434,,PP_RS05470,gspF,type II secretion system inner membrane protein GspF,CDS,1203.0,
PP_0011,568.7161339350853,463.38841678110134,475.4813170653547,192.7625596146563,251.2060111597715,181.81152755920385,2.9503454149601573,1.8446549692092282,2.615242957631068,,PP_RS00055,dnaN,DNA polymerase III subunit beta,CDS,1104.0,
PP_0107,11.995578398372897,9.660987474953467,20.33361773286669,11.338974094979783,18.896027388124402,20.070103691600423,1.0579068527622635,0.5112708230421551,1.0131296801110474,,PP_RS00550,,SURF1 family protein,CDS,738.0,
PP_1049,1.5976643718356913,1.9854660976094842,0.650675767451734,0.0,0.0,0.0,inf,inf,inf,,PP_RS05475,gspG,type II secretion system major pseudopilin GspG,CDS,435.0,
PP_1050,0.6547804802605294,1.065372052375821,0.650675767451734,0.0,0.0,1.1805943348000252,inf,inf,0.5511425459804097,,PP_RS05480,gspH,type II secretion system minor pseudopilin GspH,CDS,432.0,
PP_1051,1.1786048644689526,0.9927330488047421,1.0844596124195567,0.0,0.0,0.0,inf,inf,inf,,PP_RS05485,,type II secretion system protein GspI,CDS,369.0,
PP_1052,2.881034113146329,3.9709321952189685,2.7653720116698697,2.2677948189959563,1.1115310228308473,2.3611886696000504,1.2704121594306659,3.572488858750697,1.1711779102083706,,PP_RS05490,,prepilin-type N-terminal cleavage/methylation domain-containing protein,CDS,591.0,
PP_1053,1.6238555910461128,2.397087117845597,2.4942571085649807,0.0,4.446124091323389,0.0,inf,0.5391408491102424,inf,,PP_RS05495,,type II secretion system protein GspL,CDS,1077.0,
PP_1054,0.4452507265771599,0.29055601428431477,0.325337883725867,4.5355896379919125,3.334593068492542,0.0,0.09816821231964236,0.08713387460367554,inf,,PP_RS05500,gspM,type II secretion system protein GspM,CDS,387.0,
PP_1055,4.976331649980022,4.285701210693643,5.476521042718762,22.677948189959565,5.557655114154236,10.625349013200225,0.21943482753802404,0.7711347902425286,0.515420343926124,,PP_RS05505,,general secretion pathway protein GspN,CDS,663.0,
PP_1056,21.24107877965157,18.232389896340752,40.82990440759631,34.01692228493935,40.015116821910496,46.04317905720098,0.6244268250292545,0.4556375526150534,0.8867742246223258,,PP_RS05510,,siderophore-interacting protein,CDS,762.0,
PP_1057,26.138836772000328,18.740862921338305,31.17821385706226,20.41015337096361,36.68052375341796,49.58496206160105,1.2806781162745497,0.510921355630643,0.6287836586086025,,PP_RS05515,,PadR family transcriptional regulator,CDS,546.0,
PP_1058,102.09337248222172,105.85924120425202,129.43025474227412,346.97260730638135,294.5557210501745,324.6634420700069,0.2942404395401506,0.3593861318559146,0.3986597749258297,,PP_RS05520,,transglycosylase domain-containing protein,CDS,3150.0,
PP_0108,5.36919993813634,3.9225061928382496,9.81435949239699,2.2677948189959563,4.446124091323389,9.444754678400201,2.3675862971207864,0.8822304803622149,1.0391333419005642,,PP_RS00555,,hypothetical protein,CDS,582.0,
PP_1059,152.32813092780953,160.0479378682767,156.3790761109001,81.64061348385444,83.36482671231354,96.80873545360205,1.8658376563759473,1.919849703767651,1.615340551430388,0.0,PP_RS05525,,amino acid permease,CDS,1419.0,Metabolic:S_Transport__Inner_Membrane
PP_1060,76.50455131364025,84.33388314602236,75.64105796626409,90.71179275983826,87.81095080363693,141.671320176003,0.8433804358402216,0.9604028014069681,0.5339193414185219,,PP_RS05530,,FMN-binding glutamate synthase family protein,CDS,1620.0,
PP_1061,63.53989780448176,61.42838401994221,71.03210461348097,70.30163938887465,75.58410955249761,57.84912240520122,0.9038181521345441,0.812715587755606,1.2278856041400286,,PP_RS05535,,DEAD/DEAH box helicase,CDS,4305.0,
PP_1062,21.188696341230727,19.031418935622618,19.03226619796322,9.071179275983825,14.449903296801015,7.08356600880015,2.33582599313502,1.3170620276632494,2.6868199116544975,,PP_RS05540,,NUDIX domain-containing protein,CDS,414.0,
PP_1063,59.820744676601954,51.331562523562276,82.31048458264436,34.01692228493935,80.03023364382099,60.210311074801275,1.758558407357358,0.6414021324992784,1.3670496483631733,,PP_RS05545,metR,transcriptional regulator MetR,CDS,918.0,
PP_1064,8.407381366545197,6.537510321397082,8.621453918735478,11.338974094979783,8.892248182646778,1.1805943348000252,0.741458733049534,0.7351920669685124,7.302638734240429,,PP_RS05550,,alpha/beta fold hydrolase,CDS,996.0,
PP_1065,7.15020284444498,4.963665244023711,7.591217286936898,18.14235855196765,8.892248182646778,16.528320687200353,0.3941164994597407,0.5582013841797965,0.45928545498367473,,PP_RS05555,,GlpM family protein,CDS,336.0,
PP_1066,68.25431726235757,72.8084945794112,78.02686911358711,40.82030674192722,36.68052375341796,30.69545270480065,1.6720677209476338,1.984936067676154,2.541968345082723,,PP_RS05560,,sigma-54 dependent transcriptional regulator,CDS,1329.0,
PP_1067,39.60112344615681,38.78922790695602,44.029060264234005,99.78297203582208,103.37238512326878,81.46100910120173,0.39687255889652207,0.375237814825506,0.5404924484735419,,PP_RS05565,,ATP-binding protein,CDS,1905.0,
PP_1068,45.67748630297452,38.81344090814638,57.96436628382531,45.35589637991913,101.1493230776071,123.96240515400264,1.0070903663850368,0.38372417854310964,0.46759633464528416,0.0,PP_RS05570,,amino acid ABC transporter ATP-binding protein,CDS,735.0,Metabolic:S_Transport__ABC_system
PP_0109,9.324074038909938,8.135568399960814,15.236657554494775,15.874563732971694,14.449903296801015,16.528320687200353,0.5873593879965157,0.5630188820545189,0.9218515203600901,,PP_RS00560,,heme A synthase,CDS,1080.0,
PP_1069,51.62289306374013,46.997435310487916,51.02382476434015,54.427075655902954,46.684302958895586,60.210311074801275,0.9484781690294857,1.0067074440817514,0.8474266924306627,0.0,PP_RS05575,,amino acid ABC transporter permease,CDS,672.0,Metabolic:S_Transport__ABC_system
PP_1070,43.60837998535125,35.689963754589996,58.2354811869302,129.26430468276953,56.688082164373206,57.84912240520122,0.3373582528631672,0.629584956695185,1.0066787319438097,0.0,PP_RS05580,,amino acid ABC transporter permease,CDS,747.0,Metabolic:S_Transport__ABC_system
PP_1071,563.5302725314219,504.6957968118548,530.7887572987521,591.8944477579447,344.57461707756266,531.2674506600113,0.952078997642292,1.4646923243863008,0.999098959741154,0.0,PP_RS05585,,glutamate/aspartate ABC transporter substrate-binding protein,CDS,918.0,Metabolic:S_Transport__ABC_system
PP_1072,81.50707418283069,79.68498691747332,84.75051871058837,138.33548395875334,120.0453504657315,126.32359382360266,0.5891986050891553,0.6637906975016116,0.6709001552705456,,PP_RS05590,,NEL-type E3 ubiquitin ligase domain-containing protein,CDS,4320.0,
PP_1073,410.2068752736164,359.5146416744588,323.98230921034263,301.61671092646225,335.6823688949159,363.6230551184077,1.3600270157896845,1.0709964984398794,0.8909839589374862,0.0,PP_RS05595,glpD,glycerol-3-phosphate dehydrogenase,CDS,1539.0,Metabolic:S_Glycerophospholipid_Metabolism
PP_1074,129.20128436500764,142.20295599098174,106.2228190364956,45.35589637991913,50.018896027388124,41.32080171800088,2.848610537487034,2.842984697485481,2.5706863037514824,,PP_RS05600,glpR,DNA-binding transcriptional repressor GlpR,CDS,756.0,
PP_1075,213.27509803045962,189.20039130146964,206.5353331853046,158.74563732971694,270.10203854789586,308.1351213828066,1.3435021057459626,0.7004774651781077,0.6702752099742595,32.3172596641008,PP_RS05605,glpK,glycerol kinase GlpK,CDS,1500.0,Metabolic:S_Glycerophospholipid_Metabolism
PP_1076,113.51274405796535,110.87133245065644,121.8932604359582,83.90840830285039,91.14554387212947,90.90576377960193,1.3528172724748169,1.2164207677141168,1.3408749387055858,32.3172596641008,PP_RS05610,,MIP/aquaporin family protein,CDS,852.0,Metabolic:S_Transport__Inner_Membrane
PP_1077,68.12336116630547,56.7068487878221,57.367913496994554,129.26430468276953,165.61812240179626,118.05943348000251,0.5270082977159747,0.3423951918151143,0.4859240113727279,,PP_RS05615,ybaK,Cys-tRNA(Pro) deacylase,CDS,471.0,
PP_1078,586.3952069021196,509.68367505706885,449.23739444480145,172.3524062436927,276.77122468488096,259.7307536560055,3.4023035690781307,1.8415341971961547,1.7296272702453392,3.7488989838683033,PP_RS05620,,ABC transporter ATP-binding protein,CDS,1110.0,Metabolic:S_Iron_uptake_and_metabolism
PP_0110,26.63646993699833,32.905468617698645,30.69020703147346,49.89148601791104,13.338372273970167,30.69545270480065,0.5338880851822261,2.4669778247165635,0.9998291058490767,0.0,PP_RS00565,cyoE,heme o synthase,CDS,894.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Porphyrin_and_Chlorophyll_Metabolism
PP_1079,760.4882409937892,828.0362147079163,732.0102383832008,63.49825493188678,194.51792899539825,208.96519725960442,11.97652190299637,4.256863205280709,3.5030246566551466,709.315820490962,PP_RS05625,argF,ornithine carbamoyltransferase,CDS,921.0,Metabolic:S_Arginine_and_Proline_Metabolism
PP_1080,43.425041450878304,44.26136617597729,53.84341975663099,68.0338445698787,43.34970989040304,18.889509356800403,0.6382858667684982,1.0210302742020443,2.8504403549924313,,PP_RS05630,,molybdopterin-dependent oxidoreductase,CDS,2109.0,
PP_1081,213.7727311954576,196.31901365143534,155.4030624597225,104.318561673814,206.74477024653757,258.5501593212055,2.049230048472943,0.9495718485034964,0.6010557598096857,,PP_RS05635,grxD,Grx4 family monothiol glutaredoxin,CDS,336.0,
PP_1082,1934.247729908814,2046.3133696008579,1642.2514140675557,3721.451297972365,2024.0979925749725,1986.9402654684418,0.5197562926492388,1.0109754454119209,0.8265227911521427,0.9372247459670758,PP_RS05640,bfr,bacterioferritin,CDS,474.0,Metabolic:S_Iron_uptake_and_metabolism
PP_1083,26.61027871778791,22.978138129651228,24.454564260061005,2.2677948189959563,3.334593068492542,5.902971674000125,11.733988672559605,6.890837249907341,4.142754803952747,,PP_RS05645,,bacterioferritin-associated ferredoxin,CDS,219.0,
PP_1084,2008.3688802743056,2080.1147192625995,1887.8272932999646,972.8839773492654,1995.1981859813707,2245.4904247896475,2.0643457257322075,1.0425604503241173,0.840719369122588,,PP_RS05650,,peroxiredoxin,CDS,603.0,
PP_1085,100.23379591828183,89.49125239956895,88.6003503346778,63.49825493188678,112.26463330591557,80.28041476640169,1.578528355240636,0.7971455458791703,1.1036359315343012,2.7080507442426476,PP_RS05655,rnt,ribonuclease T,CDS,675.0,Transcription
PP_1086,388.5467369865981,483.9694677929069,352.0698131720091,197.29814925264822,263.4328524109108,301.0515553740064,1.9693379712804522,1.837164436263994,1.1694668467486276,1039.7766639267645,PP_RS05660,pyrC,dihydroorotase,CDS,1047.0,Metabolic:S_Pyrimidine_Metabolism
PP_1087,283.57233039123,337.4323845888509,410.57640926204425,106.58635649280995,251.2060111597715,219.59054627280466,2.6604937040920347,1.3432496421203786,1.869736271578702,,PP_RS05665,,OmpA family protein,CDS,942.0,
PP_1088,1558.6918376505848,1273.8459926248167,1332.9093096248773,562.4131151109972,619.1227797167819,832.3190060340177,2.771435792963262,2.05750141063706,1.6014404332494603,2303.238587322447,PP_RS05670,,argininosuccinate synthase,CDS,1218.0,Metabolic:S_Arginine_and_Proline_Metabolism
PP_0111,70.1400850455079,67.91746833895857,60.404400411769316,61.23046011289083,96.70319898628371,68.47447141840145,1.1455096844967416,0.7023290754692812,0.8821448221582996,,PP_RS00570,,SCO family protein,CDS,633.0,
PP_1089,7.909748201547193,9.588348471382387,7.645440267557876,31.74912746594339,13.338372273970167,8.264160343600176,0.24913277412211757,0.7188544654803232,0.9251321307528306,,PP_RS05675,,hypothetical protein,CDS,483.0,
PP_1090,38.108223951162806,39.757747954570405,33.83513990749017,58.962665293894865,58.911144210034905,51.9461507312011,0.6463110811089576,0.6748765193360152,0.6513502816132116,,PP_RS05680,,response regulator transcription factor,CDS,624.0,
PP_1091,77.13314057469036,91.52514449955916,56.7714607101638,61.23046011289083,85.58788875797524,74.37744309240158,1.2597184543849531,1.0693702792269273,0.7632886847109643,,PP_RS28265,,PA3496 family putative envelope integrity protein,CDS,177.0,
PP_1092,27.44839773252139,25.205734239164308,26.840375407384034,31.74912746594339,50.018896027388124,47.223773392001,0.8645402227813882,0.5039242414579236,0.5683657505422977,,PP_RS05685,nth,endonuclease III,CDS,639.0,
PP_1093,8.852632093122356,5.835333286876655,7.157433441969075,4.5355896379919125,3.334593068492542,8.264160343600176,1.9518150449434777,1.7499386482904837,0.866081143683501,,PP_RS05690,,hypothetical protein,CDS,525.0,
PP_1094,14.405170565731643,11.961222588037625,21.960307151496025,0.0,24.45368250227864,29.514858370000628,inf,0.4891378869797241,0.7440424370735531,,PP_RS05695,,RnfABCDGE type electron transport complex subunit G,CDS,603.0,
PP_1095,10.50267890337889,9.273579455907713,11.495271891647302,18.14235855196765,23.342151479447793,9.444754678400201,0.5789037226496557,0.3972889758715206,1.2171064557067381,,PP_RS05700,,RnfABCDGE type electron transport complex subunit D,CDS,972.0,
PP_1096,92.58595990883884,79.95132993056728,76.56284863682072,9.071179275983825,7.7807171598159295,4.722377339200101,10.206606780880463,10.275573355047738,16.21277656092372,,PP_RS05705,,Rnf-Nqr domain containing protein,CDS,549.0,
PP_1097,717.4298766118568,742.8064505178507,710.5379380572937,378.72173477232474,462.3969054976325,478.1407055940101,1.8943456652762547,1.6064260847905998,1.4860436054582902,263.0340430740566,PP_RS05710,metG,methionine--tRNA ligase,CDS,2040.0,Metabolic:S_tRNA_Charging
PP_1098,77.34267032837371,68.03853334491038,81.44291689270871,34.01692228493935,53.35348909588067,80.28041476640169,2.273652791999246,1.2752405606058763,1.0144805196845288,,PP_RS05715,apbC,iron-sulfur cluster carrier protein ApbC,CDS,1095.0,
PP_0112,124.25114393423803,108.81322734947588,118.6941045793205,201.83373889064015,150.05668808216438,203.06222558560432,0.6156113671439303,0.725147467535033,0.584520849394921,0.0,PP_RS00575,,MetQ/NlpA family ABC transporter substrate-binding protein,CDS,771.0,Metabolic:S_Transport__Inner_Membrane
PP_1099,5898.0006539947435,5360.346842525371,4452.465830710974,453.5589637991913,968.143520885668,1105.0362973728234,13.0038233719178,5.536727486046355,4.029248488304431,,PP_RS05720,,cold-shock protein,CDS,210.0,
PP_1100,676.283471232285,749.9977118713875,420.1738768319573,129.26430468276953,194.51792899539825,200.70103691600426,5.231788256564468,3.8556739512126432,2.093531170981468,0.0,PP_RS05725,dcd,dCTP deaminase,CDS,567.0,Metabolic:S_Pyrimidine_Metabolism
PP_1101,9.690751107855833,7.312326359488589,9.326352666808189,9.071179275983825,26.676744547940334,35.41783004400075,1.0683011340666964,0.2741086471907293,0.2633236608573069,,PP_RS05730,,hypothetical protein,CDS,228.0,
PP_1102,31.76994890224088,39.733534953380044,30.69020703147346,18.14235855196765,7.7807171598159295,21.25069802640045,1.7511476697606791,5.106667436593985,1.4441975973375554,,PP_RS05735,pdeM,ligase-associated DNA damage response endonuclease PdeM,CDS,651.0,
PP_1103,17.967176378348924,17.09437884039385,22.719428880189714,54.427075655902954,32.23439966209457,17.708915022000376,0.3301146747611503,0.5303147885361632,1.282937370921065,,PP_RS05740,,ligase-associated DNA damage response DEXH box helicase,CDS,2451.0,
PP_1104,101.96241638616962,199.394064802611,119.61589524987711,65.76604975088274,46.684302958895586,59.029716740001255,1.5503807324964205,4.271115817626596,2.026367427387973,,PP_RS05745,,succinylglutamate desuccinylase/aspartoacylase family protein,CDS,1116.0,
PP_1105,7.464497474970035,7.191261353536791,7.04898748072712,40.82030674192722,22.230620456616943,16.528320687200353,0.18286235628168673,0.3234845094661455,0.42647935105626944,,PP_RS05750,,ATP-dependent DNA ligase,CDS,1659.0,
PP_1106,14.98137738836091,15.133125743974727,13.609968135865438,36.2847171039353,8.892248182646778,18.889509356800403,0.4128839518149664,1.7018334883530377,0.7205040575056398,,PP_RS05755,,ligase-associated DNA damage response exonuclease,CDS,1017.0,
PP_1108,140.80399447522424,113.31684557088276,162.34360397920764,65.76604975088274,97.81473000911456,93.26695244920197,2.1409829997176364,1.1584844691625045,1.7406337369887626,,PP_RS05760,,penicillin acylase family protein,CDS,2442.0,
PP_1109,65.97568119105094,124.74538213273246,142.66066201379272,95.24738239783018,84.47635773514439,82.64160343600176,0.6926771059752916,1.4766898748622905,1.7262571886600693,,PP_RS05765,,PLP-dependent aminotransferase family protein,CDS,1341.0,
