,PPutida_1,PPutida_2,PPutida_4,PPutida_1_rna,PPutida_2_rna,PPutida_4_rna,PPutida_1_te,PPutida_2_te,PPutida_4_te,predicted,locus_tag,name,description,type,length,subsystem
PP_1072,3112.0,3291.0,1563.0,61.0,108.0,107.0,51.01639344262295,30.47222222222222,14.607476635514018,,PP_RS05590,,NEL-type E3 ubiquitin ligase domain-containing protein,CDS,4320.0,
PP_1073,15662.0,14848.0,5975.0,133.0,302.0,308.0,117.7593984962406,49.16556291390729,19.399350649350648,0.0,PP_RS05595,glpD,glycerol-3-phosphate dehydrogenase,CDS,1539.0,Metabolic:S_Glycerophospholipid_Metabolism
PP_1074,4933.0,5873.0,1959.0,20.0,45.0,35.0,246.65,130.51111111111112,55.97142857142857,,PP_RS05600,glpR,DNA-binding transcriptional repressor GlpR,CDS,756.0,
PP_1075,8143.0,7814.0,3809.0,70.0,243.0,261.0,116.32857142857142,32.15637860082305,14.593869731800766,32.298883053684435,PP_RS05605,glpK,glycerol kinase GlpK,CDS,1500.0,Metabolic:S_Glycerophospholipid_Metabolism
PP_1076,4334.0,4579.0,2248.0,37.0,82.0,77.0,117.13513513513513,55.84146341463415,29.194805194805195,32.298883053684435,PP_RS05610,,MIP/aquaporin family protein,CDS,852.0,Metabolic:S_Transport__Inner_Membrane
PP_1077,2601.0,2342.0,1058.0,57.0,149.0,100.0,45.63157894736842,15.718120805369127,10.58,,PP_RS05615,ybaK,Cys-tRNA(Pro) deacylase,CDS,471.0,
PP_1078,22389.0,21050.0,8285.0,76.0,249.0,220.0,294.5921052631579,84.53815261044177,37.65909090909091,3.7483135509176293,PP_RS05620,,ABC transporter ATP-binding protein,CDS,1110.0,Metabolic:S_Iron_uptake_and_metabolism
PP_0110,1017.0,1359.0,566.0,22.0,12.0,26.0,46.22727272727273,113.25,21.76923076923077,0.0,PP_RS00565,cyoE,heme o synthase,CDS,894.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Porphyrin_and_Chlorophyll_Metabolism
PP_1079,29036.0,34198.0,13500.0,28.0,175.0,177.0,1037.0,195.41714285714286,76.27118644067797,708.9269546236575,PP_RS05625,argF,ornithine carbamoyltransferase,CDS,921.0,Metabolic:S_Arginine_and_Proline_Metabolism
PP_1080,1658.0,1828.0,993.0,30.0,39.0,16.0,55.266666666666666,46.87179487179487,62.0625,,PP_RS05630,,molybdopterin-dependent oxidoreductase,CDS,2109.0,
PP_1081,8162.0,8108.0,2866.0,46.0,186.0,219.0,177.43478260869566,43.59139784946237,13.08675799086758,,PP_RS05635,grxD,Grx4 family monothiol glutaredoxin,CDS,336.0,
PP_1082,73851.0,84513.0,30287.0,1641.0,1821.0,1683.0,45.0036563071298,46.41021416803954,17.995840760546642,0.9370783877294071,PP_RS05640,bfr,bacterioferritin,CDS,474.0,Metabolic:S_Iron_uptake_and_metabolism
PP_1083,1016.0,949.0,451.0,1.0,3.0,5.0,1016.0,316.3333333333333,90.2,,PP_RS05645,,bacterioferritin-associated ferredoxin,CDS,219.0,
PP_1084,76681.0,85909.0,34816.0,429.0,1795.0,1902.0,178.74358974358975,47.86016713091922,18.304942166140904,,PP_RS05650,,peroxiredoxin,CDS,603.0,
PP_1085,3827.0,3696.0,1634.0,28.0,101.0,68.0,136.67857142857142,36.59405940594059,24.029411764705884,2.706118967660064,PP_RS05655,rnt,ribonuclease T,CDS,675.0,Transcription
PP_1086,14835.0,19988.0,6493.0,87.0,237.0,255.0,170.51724137931035,84.33755274261604,25.462745098039214,1039.1253513459,PP_RS05660,pyrC,dihydroorotase,CDS,1047.0,Metabolic:S_Pyrimidine_Metabolism
PP_1087,10827.0,13936.0,7572.0,47.0,226.0,186.0,230.36170212765958,61.663716814159294,40.70967741935484,,PP_RS05665,,OmpA family protein,CDS,942.0,
PP_1088,59512.0,52610.0,24582.0,248.0,557.0,705.0,239.96774193548387,94.4524236983842,34.86808510638298,2302.0168185241523,PP_RS05670,,argininosuccinate synthase,CDS,1218.0,Metabolic:S_Arginine_and_Proline_Metabolism
PP_0111,2678.0,2805.0,1114.0,27.0,87.0,58.0,99.18518518518519,32.241379310344826,19.20689655172414,,PP_RS00570,,SCO family protein,CDS,633.0,
PP_1089,302.0,396.0,141.0,14.0,12.0,7.0,21.571428571428573,33.0,20.142857142857142,,PP_RS05675,,hypothetical protein,CDS,483.0,
PP_1090,1455.0,1642.0,624.0,26.0,53.0,44.0,55.96153846153846,30.9811320754717,14.181818181818182,,PP_RS05680,,response regulator transcription factor,CDS,624.0,
PP_1091,2945.0,3780.0,1047.0,27.0,77.0,63.0,109.07407407407408,49.09090909090909,16.61904761904762,,PP_RS28265,,PA3496 family putative envelope integrity protein,CDS,177.0,
PP_1092,1048.0,1041.0,495.0,14.0,45.0,40.0,74.85714285714286,23.133333333333333,12.375,,PP_RS05685,nth,endonuclease III,CDS,639.0,
PP_1093,338.0,241.0,132.0,2.0,3.0,7.0,169.0,80.33333333333333,18.857142857142858,,PP_RS05690,,hypothetical protein,CDS,525.0,
PP_1094,550.0,494.0,405.0,0.0,22.0,25.0,inf,22.454545454545453,16.2,,PP_RS05695,,RnfABCDGE type electron transport complex subunit G,CDS,603.0,
PP_1095,401.0,383.0,212.0,8.0,21.0,8.0,50.125,18.238095238095237,26.5,,PP_RS05700,,RnfABCDGE type electron transport complex subunit D,CDS,972.0,
PP_1096,3535.0,3302.0,1412.0,4.0,7.0,4.0,883.75,471.7142857142857,353.0,,PP_RS05705,,Rnf-Nqr domain containing protein,CDS,549.0,
PP_1097,27392.0,30678.0,13104.0,167.0,416.0,405.0,164.0239520958084,73.7451923076923,32.355555555555554,262.90648865655174,PP_RS05710,metG,methionine--tRNA ligase,CDS,2040.0,tRNA Charging
PP_1098,2953.0,2810.0,1502.0,15.0,48.0,68.0,196.86666666666667,58.541666666666664,22.08823529411765,,PP_RS05715,apbC,iron-sulfur cluster carrier protein ApbC,CDS,1095.0,
PP_0112,4744.0,4494.0,2189.0,89.0,135.0,172.0,53.30337078651685,33.28888888888889,12.726744186046512,0.0,PP_RS00575,,MetQ/NlpA family ABC transporter substrate-binding protein,CDS,771.0,Metabolic:S_Transport__ABC_system
PP_1099,225190.0,221383.0,82114.0,200.0,871.0,936.0,1125.95,254.17106773823193,87.72863247863248,,PP_RS05720,,cold-shock protein,CDS,210.0,
PP_1100,25821.0,30975.0,7749.0,57.0,175.0,170.0,453.0,177.0,45.582352941176474,0.0,PP_RS05725,dcd,dCTP deaminase,CDS,567.0,Metabolic:S_Pyrimidine_Metabolism
PP_1101,370.0,302.0,172.0,4.0,24.0,30.0,92.5,12.583333333333334,5.733333333333333,,PP_RS05730,,hypothetical protein,CDS,228.0,
PP_1102,1213.0,1641.0,566.0,8.0,7.0,18.0,151.625,234.42857142857142,31.444444444444443,,PP_RS05735,pdeM,ligase-associated DNA damage response endonuclease PdeM,CDS,651.0,
PP_1103,686.0,706.0,419.0,24.0,29.0,15.0,28.583333333333332,24.344827586206897,27.933333333333334,,PP_RS05740,,ligase-associated DNA damage response DEXH box helicase,CDS,2451.0,
PP_1104,3893.0,8235.0,2206.0,29.0,42.0,50.0,134.24137931034483,196.07142857142858,44.12,,PP_RS05745,,succinylglutamate desuccinylase/aspartoacylase family protein,CDS,1116.0,
PP_1105,285.0,297.0,130.0,18.0,20.0,14.0,15.833333333333334,14.85,9.285714285714286,,PP_RS05750,,ATP-dependent DNA ligase,CDS,1659.0,
PP_1106,572.0,625.0,251.0,16.0,8.0,16.0,35.75,78.125,15.6875,,PP_RS05755,,ligase-associated DNA damage response exonuclease,CDS,1017.0,
PP_1108,5376.0,4680.0,2994.0,29.0,88.0,79.0,185.3793103448276,53.18181818181818,37.89873417721519,,PP_RS05760,,penicillin acylase family protein,CDS,2442.0,
PP_1109,2519.0,5152.0,2631.0,42.0,76.0,70.0,59.976190476190474,67.78947368421052,37.58571428571429,,PP_RS05765,,PLP-dependent aminotransferase family protein,CDS,1341.0,
PP_0113,3747.0,4162.0,1976.0,12.0,37.0,66.0,312.25,112.48648648648648,29.939393939393938,0.0,PP_RS00580,,methionine ABC transporter permease,CDS,672.0,Metabolic:S_Transport__ABC_system
PP_1110,23721.0,5810.0,2582.0,53.0,66.0,33.0,447.5660377358491,88.03030303030303,78.24242424242425,0.0,PP_RS05770,,serine O-acetyltransferase,CDS,714.0,Metabolic:S_Cysteine_Metabolism
PP_1111,24971.0,13152.0,7939.0,331.0,261.0,110.0,75.44108761329305,50.39080459770115,72.17272727272727,,PP_RS05775,,alanyl-tRNA editing protein,CDS,789.0,
PP_1112,13751.0,6279.0,5240.0,32.0,40.0,34.0,429.71875,156.975,154.11764705882354,,PP_RS05780,,MFS transporter,CDS,1212.0,
PP_1113,5986.0,5303.0,5146.0,102.0,130.0,89.0,58.68627450980392,40.792307692307695,57.82022471910113,,PP_RS05785,,pyridoxal-phosphate dependent enzyme,CDS,903.0,
PP_1114,985.0,855.0,462.0,55.0,115.0,119.0,17.90909090909091,7.434782608695652,3.8823529411764706,,PP_RS05790,,SEC-C metal-binding domain-containing protein,CDS,198.0,
PP_1115,853.0,777.0,748.0,12.0,20.0,42.0,71.08333333333333,38.85,17.80952380952381,,PP_RS05795,,LEA type 2 family protein,CDS,474.0,
PP_5462,2428.0,5133.0,1337.0,134.0,95.0,116.0,18.119402985074625,54.03157894736842,11.525862068965518,,PP_RS28495,,hypothetical protein,CDS,237.0,
PP_5464,1472.0,1568.0,924.0,46.0,65.0,46.0,32.0,24.123076923076923,20.08695652173913,,PP_RS05800,,hypothetical protein,CDS,438.0,
PP_1116,8000.0,10501.0,3198.0,76.0,196.0,124.0,105.26315789473684,53.576530612244895,25.79032258064516,,PP_RS05805,,recombinase family protein,CDS,711.0,
PP_1117,705.0,902.0,380.0,29.0,35.0,28.0,24.310344827586206,25.771428571428572,13.571428571428571,,PP_RS05810,,hypothetical protein,CDS,1260.0,
PP_0114,7635.0,8225.0,3234.0,16.0,65.0,61.0,477.1875,126.53846153846153,53.01639344262295,0.0,PP_RS00585,,methionine ABC transporter ATP-binding protein,CDS,1008.0,Metabolic:S_Transport__ABC_system
PP_5742,2173.0,3263.0,688.0,221.0,138.0,115.0,9.832579185520363,23.644927536231883,5.982608695652174,,PP_RS05815,,hypothetical protein,CDS,573.0,
PP_1118,9451.0,11567.0,4668.0,189.0,296.0,336.0,50.00529100529101,39.0777027027027,13.892857142857142,,PP_RS05820,,recombinase family protein,CDS,1692.0,
PP_1119,1365.0,1574.0,1011.0,5.0,27.0,24.0,273.0,58.2962962962963,42.125,,PP_RS05825,,YchJ family protein,CDS,480.0,
PP_1120,3219.0,3905.0,1409.0,9.0,46.0,39.0,357.6666666666667,84.8913043478261,36.12820512820513,,PP_RS05830,,DUF6231 family protein,CDS,495.0,
PP_1121,2118.0,2212.0,1292.0,58.0,159.0,247.0,36.51724137931034,13.91194968553459,5.230769230769231,,PP_RS05835,,OmpA family protein,CDS,693.0,
PP_1122,1252.0,1226.0,1000.0,24.0,65.0,83.0,52.166666666666664,18.861538461538462,12.048192771084338,,PP_RS05840,,OmpA family protein,CDS,720.0,
PP_1123,635.0,791.0,271.0,7.0,17.0,18.0,90.71428571428571,46.529411764705884,15.055555555555555,,PP_RS05845,,DUF1145 domain-containing protein,CDS,276.0,
PP_1124,759.0,631.0,381.0,7.0,24.0,20.0,108.42857142857143,26.291666666666668,19.05,,PP_RS05850,,CopD family protein,CDS,465.0,
PP_1125,8186.0,8072.0,4227.0,55.0,80.0,115.0,148.83636363636364,100.9,36.756521739130434,,PP_RS05855,dinG,ATP-dependent DNA helicase DinG,CDS,2145.0,
PP_1126,2318.0,2155.0,1337.0,37.0,106.0,93.0,62.648648648648646,20.330188679245282,14.376344086021506,,PP_RS05860,,beta-galactosidase,CDS,2235.0,
PP_0115,1926.0,2493.0,821.0,79.0,85.0,71.0,24.379746835443036,29.32941176470588,11.56338028169014,0.0,PP_RS00590,katE,catalase HPII,CDS,2136.0,Metabolic: No subsystem
PP_1127,7226.0,6836.0,3458.0,19.0,54.0,35.0,380.3157894736842,126.5925925925926,98.8,,PP_RS05865,,EstA family serine hydrolase,CDS,1146.0,
PP_1128,5833.0,6074.0,3753.0,91.0,222.0,176.0,64.0989010989011,27.36036036036036,21.323863636363637,,PP_RS05870,,OmpA family protein,CDS,978.0,
PP_1129,4500.0,5021.0,2442.0,24.0,92.0,103.0,187.5,54.57608695652174,23.70873786407767,0.7610331578655516,PP_RS05875,pdxH,pyridoxamine 5'-phosphate oxidase,CDS,648.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Vitamin_B6_Metabolism
PP_1130,3627.0,7278.0,1875.0,17.0,73.0,57.0,213.35294117647058,99.6986301369863,32.89473684210526,,PP_RS05880,,hypothetical protein,CDS,234.0,
PP_1131,3303.0,3442.0,1416.0,26.0,93.0,115.0,127.03846153846153,37.01075268817204,12.31304347826087,,PP_RS05885,,glycine zipper 2TM domain-containing protein,CDS,465.0,
PP_1132,1160.0,1617.0,541.0,10.0,30.0,22.0,116.0,53.9,24.59090909090909,0.0,PP_RS05890,nhaA,Na+/H+ antiporter NhaA,CDS,1194.0,Metabolic:S_Transport__Inner_Membrane
PP_1133,963.0,1022.0,370.0,38.0,40.0,18.0,25.342105263157894,25.55,20.555555555555557,,PP_RS05895,,IS110-like element ISPpu9 family transposase,CDS,1329.0,
PP_1134,19514.0,19933.0,9019.0,41.0,102.0,142.0,475.9512195121951,195.42156862745097,63.514084507042256,,PP_RS05900,,NAD(P)/FAD-dependent oxidoreductase,CDS,1608.0,
PP_1135,982.0,880.0,544.0,13.0,22.0,26.0,75.53846153846153,40.0,20.923076923076923,,PP_RS05905,,COG3650 family protein,CDS,675.0,
PP_1136,1115.0,1682.0,438.0,30.0,67.0,34.0,37.166666666666664,25.104477611940297,12.882352941176471,,PP_RS05910,,hypothetical protein,CDS,1302.0,
PP_0116,3378.0,3458.0,1621.0,26.0,29.0,65.0,129.92307692307693,119.24137931034483,24.93846153846154,,PP_RS00595,,PA5502 family lipoprotein,CDS,708.0,
PP_1137,1431.0,1217.0,874.0,36.0,95.0,66.0,39.75,12.810526315789474,13.242424242424242,0.0,PP_RS05915,,ABC transporter ATP-binding protein,CDS,702.0,Metabolic:S_Transport__ABC_system
PP_1138,2163.0,2613.0,939.0,37.0,93.0,81.0,58.45945945945946,28.096774193548388,11.592592592592593,0.0,PP_RS05920,livG,high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivG,CDS,768.0,Metabolic:S_Transport__ABC_system
PP_1139,3989.0,3192.0,2347.0,18.0,73.0,68.0,221.61111111111111,43.726027397260275,34.51470588235294,0.0,PP_RS05925,,high-affinity branched-chain amino acid ABC transporter permease LivM,CDS,1257.0,Metabolic:S_Transport__ABC_system
PP_1140,4899.0,4785.0,2095.0,50.0,69.0,80.0,97.98,69.34782608695652,26.1875,0.0,PP_RS05930,livH,high-affinity branched-chain amino acid ABC transporter permease LivH,CDS,924.0,Metabolic:S_Transport__ABC_system
PP_1141,34555.0,42802.0,11951.0,272.0,497.0,577.0,127.0404411764706,86.12072434607646,20.712305025996535,0.0,PP_RS05935,,branched-chain amino acid ABC transporter substrate-binding protein,CDS,1116.0,Metabolic:S_Transport__ABC_system
PP_1142,959.0,875.0,362.0,18.0,23.0,8.0,53.27777777777778,38.04347826086956,45.25,,PP_RS05940,,DUF2288 domain-containing protein,CDS,312.0,
PP_1143,1825.0,1588.0,953.0,5.0,10.0,16.0,365.0,158.8,59.5625,,PP_RS05945,,NAD(P)-dependent oxidoreductase,CDS,888.0,
PP_1144,1780.0,1917.0,1078.0,80.0,38.0,58.0,22.25,50.44736842105263,18.586206896551722,0.0,PP_RS05950,,bifunctional diguanylate cyclase/phosphodiesterase,CDS,2265.0,Metabolic:S_Purine_Metabolism
PP_1145,17885.0,14553.0,8364.0,58.0,220.0,252.0,308.36206896551727,66.15,33.19047619047619,,PP_RS05955,rapA,RNA polymerase-associated protein RapA,CDS,2847.0,
PP_1146,2793.0,3567.0,1729.0,66.0,168.0,160.0,42.31818181818182,21.232142857142858,10.80625,,PP_RS05960,,M949_RS01915 family surface polysaccharide biosynthesis protein,CDS,696.0,
PP_0012,5726.0,5276.0,3311.0,92.0,299.0,226.0,62.23913043478261,17.645484949832777,14.650442477876107,,PP_RS00060,recF,DNA replication/repair protein RecF,CDS,1104.0,
PP_0117,1725.0,1308.0,869.0,7.0,26.0,8.0,246.42857142857142,50.30769230769231,108.625,0.08249346773815006,PP_RS00600,znuB,zinc ABC transporter permease subunit ZnuB,CDS,783.0,Metabolic:S_Transport__ABC_system
PP_1147,862.0,902.0,476.0,12.0,51.0,40.0,71.83333333333333,17.686274509803923,11.9,,PP_RS05965,,hypothetical protein,CDS,330.0,
PP_1148,530.0,579.0,156.0,48.0,129.0,95.0,11.041666666666666,4.488372093023256,1.6421052631578947,,PP_RS28270,,hypothetical protein,CDS,162.0,
PP_1149,34274.0,36448.0,23594.0,161.0,828.0,329.0,212.88198757763976,44.01932367149758,71.71428571428571,,PP_RS28830,ccoM,cytochrome c oxidase subunit CcoM,CDS,117.0,
PP_1150,3188.0,4746.0,1447.0,22.0,34.0,42.0,144.9090909090909,139.58823529411765,34.45238095238095,,PP_RS05970,,FUSC family protein,CDS,1989.0,
PP_1151,250.0,185.0,105.0,4.0,6.0,0.0,62.5,30.833333333333332,inf,,PP_RS05975,,DUF1656 domain-containing protein,CDS,207.0,
PP_1152,1145.0,939.0,479.0,32.0,39.0,25.0,35.78125,24.076923076923077,19.16,,PP_RS05980,,HlyD family secretion protein,CDS,870.0,
PP_1153,8781.0,8857.0,3142.0,24.0,93.0,169.0,365.875,95.23655913978494,18.59171597633136,,PP_RS05985,,DUF2025 family protein,CDS,339.0,
PP_1154,6140.0,7565.0,2307.0,57.0,96.0,154.0,107.71929824561404,78.80208333333333,14.980519480519481,,PP_RS05990,,EAL domain-containing protein,CDS,2586.0,
PP_1155,1759.0,1959.0,1019.0,11.0,48.0,69.0,159.9090909090909,40.8125,14.768115942028986,,PP_RS05995,,diguanylate cyclase,CDS,1074.0,
PP_1156,1486.0,1222.0,636.0,29.0,48.0,19.0,51.241379310344826,25.458333333333332,33.473684210526315,0.0,PP_RS06000,,formate/nitrite transporter family protein,CDS,897.0,Metabolic:S_Transport__Inner_Membrane
PP_0118,3786.0,4120.0,2457.0,14.0,35.0,21.0,270.42857142857144,117.71428571428571,117.0,0.08249346773815006,PP_RS00605,znuC,zinc ABC transporter ATP-binding protein ZnuC,CDS,774.0,Metabolic:S_Transport__ABC_system
PP_1157,8103.0,6943.0,3417.0,33.0,118.0,86.0,245.54545454545453,58.83898305084746,39.73255813953488,0.0,PP_RS06020,,acetolactate synthase large subunit,CDS,1644.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Pantothenate_and_CoA_Biosynthesis
PP_1158,342.0,378.0,361.0,21.0,10.0,13.0,16.285714285714285,37.8,27.76923076923077,,PP_RS06025,,nitrilase family protein,CDS,896.0,
PP_1159,739.0,1017.0,493.0,27.0,24.0,9.0,27.37037037037037,42.375,54.77777777777778,,PP_RS06030,,hypothetical protein,CDS,1155.0,
PP_1160,2302.0,2514.0,814.0,21.0,24.0,34.0,109.61904761904762,104.75,23.941176470588236,0.0,PP_RS06035,,asparaginase,CDS,990.0,Metabolic:S_Alanine_and_Aspartate_Metabolism
PP_1161,3117.0,4582.0,1528.0,36.0,71.0,48.0,86.58333333333333,64.53521126760563,31.833333333333332,,PP_RS06040,,UPF0149 family protein,CDS,552.0,
PP_1162,540.0,656.0,357.0,8.0,29.0,15.0,67.5,22.620689655172413,23.8,,PP_RS06045,,glutathione S-transferase family protein,CDS,630.0,
PP_1163,537.0,473.0,364.0,32.0,35.0,48.0,16.78125,13.514285714285714,7.583333333333333,,PP_RS06050,,pyridoxamine 5'-phosphate oxidase family protein,CDS,2037.0,
PP_0119,5191.0,5972.0,3211.0,3.0,10.0,22.0,1730.3333333333333,597.2,145.95454545454547,,PP_RS00610,zur,zinc uptake transcriptional repressor Zur,CDS,486.0,
PP_1164,2109.0,2231.0,918.0,10.0,28.0,28.0,210.9,79.67857142857143,32.785714285714285,,PP_RS06055,,LysR family transcriptional regulator,CDS,897.0,
PP_1165,414.0,456.0,228.0,14.0,21.0,14.0,29.571428571428573,21.714285714285715,16.285714285714285,,PP_RS06060,,aldose 1-epimerase,CDS,870.0,
PP_1166,824.0,1011.0,324.0,3.0,6.0,2.0,274.6666666666667,168.5,162.0,,PP_RS06065,,EamA family transporter,CDS,924.0,
PP_1167,992.0,1102.0,576.0,27.0,12.0,18.0,36.74074074074074,91.83333333333333,32.0,0.0,PP_RS06070,,TRAP transporter large permease,CDS,1281.0,Metabolic:S_Transport__Inner_Membrane
PP_1168,156.0,153.0,80.0,7.0,2.0,6.0,22.285714285714285,76.5,13.333333333333334,0.0,PP_RS06075,,TRAP transporter small permease,CDS,528.0,Metabolic:S_Transport__Inner_Membrane
PP_1169,135.0,172.0,72.0,18.0,17.0,18.0,7.5,10.117647058823529,4.0,0.0,PP_RS06080,,TRAP transporter substrate-binding protein,CDS,972.0,Metabolic:S_Transport__Inner_Membrane
PP_1170,152.0,195.0,71.0,4.0,1.0,2.0,38.0,195.0,35.5,,PP_RS06085,,SMP-30/gluconolactonase/LRE family protein,CDS,882.0,
PP_1171,329.0,416.0,122.0,12.0,14.0,12.0,27.416666666666668,29.714285714285715,10.166666666666666,0.0,PP_RS06090,,NAD(P)-dependent oxidoreductase,CDS,807.0,Metabolic:S_Alternate_Carbon__Ascorbate_and_Aldarate_Metabolism
PP_1173,151.0,189.0,80.0,11.0,5.0,8.0,13.727272727272727,37.8,10.0,0.0,PP_RS06095,,OprD family porin,CDS,1239.0,Metabolic:S_Transport__Outer_Membrane
PP_1174,114.0,119.0,62.0,8.0,2.0,1.0,14.25,59.5,62.0,,PP_RS28785,,hypothetical protein,CDS,135.0,
PP_0120,3588.0,3464.0,2346.0,23.0,124.0,84.0,156.0,27.93548387096774,27.928571428571427,0.041246733869075035,PP_RS00615,,zinc ABC transporter substrate-binding protein,CDS,909.0,Metabolic:S_Transport__ABC_system
PP_1177,30368.0,31904.0,15280.0,269.0,574.0,692.0,112.89219330855019,55.58188153310105,22.08092485549133,265.4374711461693,PP_RS06105,,ribonucleotide-diphosphate reductase subunit beta,CDS,1251.0,Metabolic:S_Pyrimidine_Metabolism
PP_1178,92.0,39.0,42.0,4.0,12.0,11.0,23.0,3.25,3.8181818181818183,,PP_RS28790,,hypothetical protein,CDS,132.0,
PP_1179,139271.0,136753.0,85236.0,701.0,1786.0,2453.0,198.67475035663338,76.56942889137738,34.74765593151243,265.4374711461693,PP_RS06110,,ribonucleoside-diphosphate reductase subunit alpha,CDS,2880.0,Metabolic:S_Pyrimidine_Metabolism
PP_1181,644.0,678.0,364.0,0.0,22.0,26.0,inf,30.818181818181817,14.0,,PP_RS06115,,response regulator transcription factor,CDS,699.0,
PP_1182,534.0,712.0,357.0,2.0,17.0,14.0,267.0,41.88235294117647,25.5,,PP_RS06120,,ATP-binding protein,CDS,1608.0,
PP_1183,1413.0,1396.0,695.0,7.0,22.0,42.0,201.85714285714286,63.45454545454545,16.547619047619047,0.0,PP_RS06125,,4'-phosphopantetheinyl transferase,CDS,702.0,Metabolic:S_Cell_Envelope_Biosynthesis
PP_1184,1485.0,1632.0,1024.0,21.0,91.0,131.0,70.71428571428571,17.934065934065934,7.816793893129771,,PP_RS06130,,dienelactone hydrolase family protein,CDS,792.0,
PP_1185,6365.0,7435.0,3726.0,31.0,121.0,112.0,205.32258064516128,61.446280991735534,33.267857142857146,,PP_RS06135,,outer membrane beta-barrel protein,CDS,606.0,
PP_1186,802.0,580.0,411.0,28.0,59.0,93.0,28.642857142857142,9.830508474576272,4.419354838709677,,PP_RS06140,,response regulator,CDS,678.0,
PP_1187,982.0,1099.0,502.0,19.0,26.0,11.0,51.68421052631579,42.26923076923077,45.63636363636363,,PP_RS06145,,ATP-binding protein,CDS,1347.0,
PP_0121,14958.0,15329.0,8541.0,43.0,143.0,142.0,347.86046511627904,107.1958041958042,60.147887323943664,951.134239214159,PP_RS00620,,homoserine kinase,CDS,951.0,Metabolic:S_Glycine__Serine_and_threonine_metabolism
PP_1188,4551.0,3824.0,1512.0,32.0,31.0,61.0,142.21875,123.35483870967742,24.78688524590164,0.0,PP_RS06150,,dicarboxylate/amino acid:cation symporter,CDS,1323.0,Metabolic:S_Transport__Inner_Membrane
PP_1189,1994.0,1844.0,985.0,6.0,40.0,40.0,332.3333333333333,46.1,24.625,,PP_RS06155,tsaA,tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO,CDS,693.0,
PP_1190,4830.0,5270.0,2070.0,20.0,43.0,59.0,241.5,122.55813953488372,35.08474576271186,,PP_RS06160,,DUF1456 family protein,CDS,462.0,
PP_1191,2851.0,2644.0,1623.0,39.0,80.0,101.0,73.1025641025641,33.05,16.06930693069307,,PP_RS06165,,rRNA pseudouridine synthase,CDS,711.0,
